content,13
storage,32
stochastic,27
processes,11
inverse,17
problems,13
variation,23
leakage,13
reduction,66
demand,31
heuristic,9
threshold,9
voltage,74
estimation,74
analytical,91
approach,101
buffer,16
insertion,12
timing,29
quadratic,6
multilevel,3
block,8
planning,54
path,25
process,128
signal,28
shifting,8
oneway,11
patterns,8
entanglement,8
geometry,25
extracting,3
performance,262
yield,22
enhancement,24
wires,16
road,21
transportation,22
simulated,18
annealing,16
coarse,13
grain,8
accelerator,3
acceleration,16
embedded,10
congestion,35
prediction,76
metric,10
definition,3
minimization,14
predictive,14
models,68
fabrication,14
refinement,5
designs,5
shape,57
simulator,7
vectors,6
standards,5
multiple,45
configurations,7
soft,31
errors,3
decoding,8
single,41
event,4
pins,8
contour,4
plotting,3
calibration,19
crosstalk,7
public,5
key,11
communication,15
neural,106
problem,34
neurons,6
electronic,5
multiplexing,9
cells,23
aging,7
mitigation,11
considering,51
temperature,91
degradation,7
mathematical,33
graphbased,3
computers,8
protection,15
active,46
authentication,7
electrical,33
property,3
law,13
comparing,9
proteins,4
estimating,11
resources,9
solid,43
simultaneous,25
sizing,14
statistical,32
capacitors,3
loss,27
proposing,11
estimate,5
reduce,10
vlsi,3
capacitance,3
switching,15
security,23
protocols,4
true,3
routers,4
paper,3
usage,11
iterative,7
kohonen,3
map,11
regular,5
wide,5
web,6
euclidean,3
exact,9
diagonal,8
ring,18
matrix,22
decomposition,19
fault,61
tolerance,8
parameters,121
tuning,4
oscillators,4
area,21
tolerant,9
tsv,3
resource,18
chip,11
master,4
improve,26
closure,9
management,97
ultra,4
multiobjective,13
constraint,13
uncertainty,42
propagation,24
frequency,79
synchronization,4
incorporating,5
scheme,18
retiming,4
clustering,21
indexes,8
routability,11
hermitian,5
pattern,30
improved,30
early,4
flow,318
convergence,7
bidirectional,6
compression,39
entropy,17
utilizing,12
enhanced,4
highway,5
net,6
binding,4
netlist,4
modifications,3
static,70
pathways,3
metabolic,4
flux,33
mode,100
graph,11
configuration,12
matching,7
array,16
(fpga),3
asynchronous,10
serial,4
transmission,34
graphics,3
predictability,4
prototyping,4
synchronous,8
commercial,5
control,313
codes,3
speech,7
coding,6
reduced,15
phones,3
telephony,3
multimedia,4
level,31
hybrid,86
copper,26
new,90
manager,3
enhance,5
quality,44
service,5
bandwidth,3
mobile,15
cloud,9
smart,22
intelligent,14
sensors,4
response,97
allocation,19
converged,3
channel,46
units,9
table,15
contents,4
microgrid,11
factors,30
multi-agent,4
carbon,71
dispersion,20
microwave,7
properties,146
composites,18
coupling,17
agents,7
surface,192
treatment,38
ac,16
arbitrary,5
liftoff,3
size,30
long,14
cracks,20
metals,16
blind,3
crack,76
interaction,88
ferromagnetic,3
metal,48
depth,33
fuzzy,120
nondestructive,3
defects,5
materials,57
eddy,27
current,39
ultrasonic,30
rules,6
defect,4
density,41
alignment,5
least,9
square,17
inclined,11
lightning,9
return,10
stroke,8
channels,8
antenna,18
electromagnetic,13
comprehensive,3
break,9
points,9
finding,4
expert,8
coordination,6
point,33
relay,4
wavelet,42
reconstruction,9
fatigue,47
profile,14
signals,7
alternating,3
ground,37
electrodes,15
buried,11
soil,141
when,3
subjected,26
surge,6
currents,3
moment,67
nonlinear,168
rectangular,48
openended,3
waveguide,12
generalized,11
scattering,6
output,18
probe,9
scanning,7
arc,14
furnace,11
artificial,64
electric,35
risk,46
special,16
online,7
instability,28
generator,24
stability,125
thinwire,3
penetrating,3
radar,8
target,12
non-destructive,5
techniques,12
finite,214
difference,18
domain,23
moments,3
maximum,27
likelihood,6
filter,44
images,9
non-linear,19
complex,14
gaussian,7
integral,14
equation,47
media,31
greens,3
basis,10
medium,24
solving,8
used,11
parameter,32
sinusoidal,9
induction,23
coil,5
location,21
substrate,8
large-scale,5
substations,3
decentralized,6
cooperative,7
strategy,12
stabilizing,3
autonomous,7
microgrids,25
distributed,27
converters,12
twostage,4
reactive,24
linear,48
batteries,9
independent,3
profit,3
utility,3
dg,6
contracts,5
introducing,5
dc,16
considerations,5
load,110
accuracy,14
fuel,84
constraints,6
fuels,4
optimum,23
renewable,13
reliability,46
indices,8
wind,114
turbines,14
inverters,8
photovoltaic,30
solar,53
feedback,17
hvdc,7
dynamics,70
located,6
line,18
lines,10
light,6
differential,29
reserve,4
spinning,4
generators,14
steady-state,4
contingency,4
ahp,12
gallium,4
encoding,4
transformer,11
internal,30
impulse,7
test,124
insulation,11
transformers,6
discharges,6
robust,37
robustness,8
var,9
compensators,3
policy,5
calculation,12
emission,19
pricing,3
game,4
suitable,6
source,24
determination,36
dc-dc,4
conversion,10
operation,16
analog-digital,3
fluctuations,7
losses,6
grids,9
farms,8
real-time,5
things,4
gridconnected,5
plugging,4
rotors,4
resistance,54
torque,10
machines,6
site,17
through,32
economical,7
criteria,25
economics,3
maintenance,9
mean,7
variance,4
economic,17
forecasting,13
pv,4
sliding,39
damping,28
direct,28
lyapunov,7
dual,27
converter,7
cell,78
three,12
phase,80
asymmetrical,4
matrices,3
modified,64
pid,6
controller,40
transfer,145
utilization,5
hierarchy,13
ranking,10
monitoring,30
vehicles,16
simple,14
wireless,9
offshore,15
protective,5
impedance,9
connected,7
development,44
discharge,39
ignition,14
acoustic,20
corona,4
surfaces,10
partial,21
interference,11
production,28
measurements,5
fractional,6
order,39
sharing,8
inverter,4
ga,5
optimized,8
matlab,6
instantaneous,4
harmonics,3
filters,4
harmonic,14
filtering,7
dielectric,4
state,54
restoration,4
islanded,4
real,14
pem,10
droop,6
battery,13
sources,5
green,11
island,3
blue,4
concept,10
penetration,33
environmental,19
products,5
reservoirs,4
subject,6
operational,4
cogeneration,7
natural,94
gas,104
thermal,132
environment,27
loading,118
farm,5
link,6
realtime,4
electricity,4
condition,32
isolated,8
eigenvalues,4
simultaneously,4
variable,38
length,31
automatic,14
industrial,12
bars,12
discrete,31
denoising,6
gap,10
continuous,13
transforms,4
changing,4
conditions,50
motors,8
shafts,3
studies,18
iranian,13
standard,17
arresters,3
shunt,4
towers,4
harvesting,7
presence,20
receivers,3
throughput,4
oxide,40
biomass,7
index,56
predict,9
committees,3
bifurcation,13
constrained,9
margin,5
accurate,4
series,14
detailed,4
winding,5
results,16
frequencies,11
areas,5
participation,6
memetic,3
vehicle,49
global,11
positioning,4
fourier,15
transform,35
gps,3
term,4
turbine,91
radial,19
imperialistic,4
competitive,12
search,14
variations,11
type,34
role,3
air,78
future,4
sustainable,10
ess,3
charge,13
combined,31
unbalanced,5
loads,29
balanced,3
weighting,6
assessment,82
factor,65
combination,12
smoothing,5
doubly,3
fed,3
tracking,30
curve,44
probability,18
simplified,5
inertial,7
market,6
value,17
choice,6
integrating,3
distributions,6
spatial,15
expansion,13
charging,3
station,8
grid,11
support,21
enhancing,3
motor,24
compensator,8
cage,4
double,29
day,3
decisionmaking,3
heat,222
peak,3
cascade,9
joint,29
flexible,32
decision,14
parking,4
remote,6
conventional,5
compressor,22
binary,7
multipliers,3
reverse,17
low,33
mos,3
message,3
fieldprogrammable,3
pinconstrained,3
microfluidic,17
biochip,3
microfluidics,10
dna,15
feasibility,9
rf,4
radio,6
drug,7
discovery,5
cad,3
platform,7
networked,6
actuators,7
threedimensional,18
nanotube,22
jit,7
case,70
java,3
pipelines,9
lightweight,13
car,10
navigation,15
roads,8
side,21
attack,20
encryption,5
passive,18
assignment,11
full,8
visualization,4
geometrical,10
attacks,6
correlation,16
higherorder,3
cycles,10
invasive,3
vulnerability,10
terms,6
injection,36
sensitivity,45
localized,6
two,55
dimensional,18
mapping,10
highperformance,4
massive,3
white,3
spaces,4
social,8
virtual,7
values,7
three-dimensional,7
track,4
influence,41
composition,6
fluctuation,5
disorder,4
bowing,4
band,10
crystal,12
approximation,6
higher,13
feasible,5
solution,66
constant,20
cycle,65
skin,5
segmentation,5
texture,3
breast,4
classification,13
region,16
growing,3
cancer,11
color,7
image,38
principle,6
component,14
their,10
object,15
descriptor,4
recognition,11
manipulation,7
perception,9
projection,6
project,32
tight,3
robots,22
fingerprint,4
identification,36
singular,8
core,28
delta,3
concealment,4
splitting,6
video,6
motion,32
local,38
vision,6
importance,3
visual,3
dimension,5
sensing,9
spectral,16
sequences,4
interpolation,4
detector,6
2d,16
via,18
tables,3
welding,40
rate,53
adaptation,4
survey,3
streaming,6
twodimensional,8
compressible,11
twophase,13
flows,13
two-phase,17
shock,15
wave,44
interface,21
brace,20
end,15
clearance,6
ductility,42
concentrically,4
braced,24
frames,66
frame,76
gusset,7
plate,97
effective,33
solutions,12
mixed,33
convection,55
porous,73
homotopy,5
rule,4
basalt,7
fiber,73
reinforced,136
phenolic,4
cycling,4
fibers,47
developing,15
reliable,4
transformation,13
flexibility,4
vertical,60
inclination,8
angle,41
sshaped,3
transition,4
di,3
diesel,16
engine,48
soot,4
no,6
elasticity,12
tensor,3
constitutive,17
buckling,67
steel,249
cylindrical,55
shells,20
quasi,3
elliptical,14
cutout,11
axial,49
semi,10
element,221
sensor,23
fusion,6
unmanned,4
fracture,63
different,76
rocks,5
toughness,23
bend,5
anisotropy,6
notch,7
periodic,6
connections,22
dead,3
prestressed,7
concrete,345
bridges,23
connection,40
rigid,18
investigating,49
onedimensional,5
subspace,4
shell,25
heart,4
uniform,18
part,8
free,96
galerkin,7
explicit,5
volume,42
unstructured,4
triangular,19
mesh,10
plane,13
irregular,10
waves,23
laboratory,29
bearing,48
capacity,95
soils,38
horizontal,26
cyclic,61
loadings,4
shallow,6
foundation,35
reinforcement,29
geogrid,16
selection,22
uncertain,6
sets,6
topsis,10
seismic,160
pushover,15
spectra,19
extra,3
states,4
frp,26
strengthening,14
boundary,63
elements,26
slender,6
rc,45
shear,212
wall,120
damage,101
plasticity,22
tension,14
stiffening,3
studying,5
damper,53
far,10
earthquake,65
excitations,4
tuned,20
mass,51
earthquakes,23
trajectory,22
dof,4
robot,39
manipulators,7
mixture,24
selfconsolidating,5
minimum,14
cement,42
paste,4
quantification,3
uncertainties,10
approaches,6
reservoir,20
forces,14
ionic,3
polymer,44
composite,106
resting,6
adhesion,6
vibration,154
thin,15
circular,41
fgm,12
coupled,23
piezoelectric,40
layers,17
functionally,55
graded,62
material,68
classical,5
pollutants,13
combustion,61
burners,6
view,5
multi,34
range,6
floating,12
due,19
thermodynamic,30
opening,16
angles,9
valve,9
advance,3
exhaust,11
recirculation,4
freezing,4
mechanical,106
stabilized,7
lime,18
polypropylene,20
clay,61
reinforcing,3
pipeline,13
grade,8
api,6
x65,6
ductile,10
growth,17
synthetic,15
streamflow,4
(ann),3
enclosure,14
walls,51
movement,7
direction,9
nanofluid,57
nanoparticles,25
fraction,6
deformation,45
nanotubes,22
potential,28
bending,35
curvature,10
ofdm,3
selected,4
orthogonal,9
ratio,57
voronoi,6
dam,43
liquidvapor,3
crosssection,4
vector,22
equilibrium,9
nozzle,10
workspace,3
cable,18
fem,12
pso,5
imaging,3
sar,3
theorem,5
turbulence,21
blade,35
calculations,5
pressure,120
exterior,5
beamcolumn,7
comparison,66
structural,43
code,18
beam-column,10
transverse,18
beam,85
gain,6
-,8
varying,7
permanent,10
magnet,3
hidden,3
markov,7
flicker,3
increase,5
friction,46
compensation,7
inverted,4
pendulum,4
coriolis,6
meter,3
gene,3
modelling,23
kinetics,16
ore,5
chemical,19
chaotic,6
extended,20
chaos,8
secure,3
collaborative,3
spectrum,10
primary,5
user,4
cognitive,5
cracked,11
cantilever,10
timoshenko,9
grout,8
grouting,8
achieve,3
absorption,44
hydraulic,54
number,37
complementary,3
split,6
resonator,5
microstrip,4
layer,41
cylinders,13
suction,3
laminar,11
section,18
thermoeconomic,9
refrigerant,4
exergy,28
refrigeration,11
life,28
specimens,7
fit,3
witczak,4
modulus,27
asphalt,58
presenting,3
relationship,10
drilling,14
mud,13
oil,26
wells,5
carbonate,15
fields,13
well,4
deterioration,8
pavements,14
roughness,33
pavement,47
international,5
mineral,8
nanomaterials,4
moisture,22
hot,13
mix,16
powder,36
compressive,45
strength,173
water,160
cementitious,12
silica,32
fume,11
sand,72
stage,5
weirs,8
plan,4
coefficient,75
ansys,3
fluent,6
meshes,3
spiral,5
microchannel,30
centrifugal,6
platforms,5
disc,7
separation,18
drain,5
pipe,33
uplift,13
force,63
exit,5
gradient,27
seepage,21
gravity,21
dams,22
ogee,3
spillways,6
upstream,6
slope,26
elevation,4
spillway,20
downstream,12
submerged,16
axis,16
micro,40
savonius,3
darrieus,8
nonholonomic,4
joints,21
gabion,8
stepped,20
sill,5
weir,13
kinematic,15
four,4
degrees,6
freedom,9
degree,9
kinematics,4
innovative,3
bracing,17
equipped,20
yielding,7
scour,17
pier,15
group,20
pile,24
collar,12
liquid,32
jets,6
injected,3
transversely,5
subsonic,4
crossflow,4
jet,34
width,9
gaseous,3
assessing,5
shortterm,3
hydrostatic,3
turbulent,27
short-term,3
accumulator,3
hazard,20
resisting,18
:,13
moment-resisting,6
fragility,22
ordinary,3
fly,5
ash,7
slag,13
mixtures,21
machine,35
regression,20
metaheuristic,8
morphing,4
fluid,140
backstepping,6
terminal,10
exoskeleton,5
zero,6
incompressible,7
oscillation,7
amplitude,10
elastic,45
forced,19
nusselt,11
flapping,6
lift,4
thrust,8
wing,19
reynolds,7
numbers,6
aerodynamics,5
vibrations,29
graphene,20
pipes,15
conveying,9
shedding,14
relative,23
stiffness,48
eccentric,18
cylinder,32
segmental,4
tunnel,50
lining,7
mechanized,7
tunneling,8
tail,6
conceptual,6
formulation,8
microplate,7
strain,49
explosive,5
underground,16
explosion,8
fema356,3
demands,5
geometric,20
equivalent,20
displacement-based,3
vibrational,3
various,16
foundations,8
couple,20
boundaries,5
introduction,3
start,4
waste,50
recovery,22
reactivity,5
controlled,7
comparative,12
macro,9
controlling,4
or,5
plastic,45
shrinkage,18
cracking,29
high-,3
closed,8
cavitation,8
construction,53
industry,11
iran,36
cluster,6
delphi,3
spacecraft,5
attitude,19
saturation,11
actuator,27
drop,33
obstacles,7
mine,10
ventilation,23
displacement,23
safety,30
risks,8
distillation,3
columns,33
sequence,10
cathode,6
anode,3
proton,8
exchange,19
membrane,40
inside,11
fin,11
fluid-structure,12
nonlocal,12
boron,5
nitride,5
nano,40
karun,10
river,29
strategies,5
scenarios,4
removal,34
cooling,59
change,44
incremental,32
curves,13
nonnewtonian,14
droplets,8
electrowetting,4
phenomenon,16
newtonian,5
non-newtonian,15
contact,22
plates,60
elliptic,3
bar,7
masonry,21
slabs,12
slab,4
timedelay,3
time-delay,4
inelastic,5
drift,12
average,6
drag,11
simulations,6
tube,52
predicting,8
sheets,19
forming,38
limit,36
diagrams,6
nakazima,3
tests,21
anisotropic,10
encased,4
stone,18
column,55
sandy,24
slopes,8
nearfield,6
near-field,11
performance-based,4
intensity,19
selfpurification,3
qual2kw,3
pollutant,8
steady,13
circumferential,5
weight,4
immersed,6
spring,7
deformable,3
lattice,39
boltzmann,37
critical,48
tidal,3
height,11
refined,5
wastewater,43
irrigation,4
uniformity,4
percentage,6
rainfall,5
urban,27
runoff,10
regime,12
climate,9
west,4
tehran,25
period,9
flooding,7
shaped,9
bridge,39
brittle,6
polymers,9
parametric,26
viscoelastic,22
viscoplastic,4
discretization,3
analyses,20
presentation,5
gray,7
wolf,3
imperialist,7
sandwich,37
panel,30
blast,26
quadrature,11
first,5
produced,9
national,4
heating,15
conditioning,8
comfort,12
vortexinduced,3
beneath,4
modes,20
vortex,33
induced,18
lock-in,4
evaluating,19
election,3
groundwater,19
plain,12
flat,23
flame,33
burner,16
producing,3
characteristic,5
power-law,4
volumetric,6
orientation,4
baffles,3
longitudinal,23
tanks,12
tank,8
baffle,8
rolling,9
common,5
railway,12
crossing,3
initiation,4
confining,3
ii,9
sandstone,3
liquefaction,12
microstructure,18
inconel,4
738lc,3
brazing,3
diffusion,21
typical,3
center,5
help,3
follower,3
formation,19
uav,3
quadrotor,12
balance,9
pall,4
adobe,7
lateral,41
failure,58
hysteretic,7
temperatures,10
microstructural,3
geopolymer,16
sem,7
magnetorheological,9
twin,3
quasistatic,3
unsteady,26
magneto-rheological,4
identifying,5
barriers,6
private,4
sector,4
projects,31
thickness,25
motorcycle,5
impact,63
oblique,10
head,6
beams,49
levels,10
corrosion,25
accelerated,4
velocity,57
momentum,9
characteristics,46
stilling,5
basins,3
coefficients,14
deviation,3
basin,9
micromechanical,6
secondary,9
mechanisms,5
sungun,3
riccati,3
analyzing,11
altitude,6
activity,9
dioxide,7
largescale,3
sudden,4
bed,24
permeability,27
flood,11
employing,3
edgewise,5
small,13
bleeding,4
evaporation,11
severity,4
multiscale,6
fractured,5
deep,32
concentration,18
chute,4
jacket,3
responses,7
updating,6
panels,17
modification,12
linearization,11
aerial,5
mechanism,17
tip,14
shapes,3
rotor,13
tolerances,3
monte,24
carlo,23
stall,9
rotating,33
pole,7
polar,4
diagram,25
agent,8
job,4
deflection,7
nonlinearity,4
thermoelastic,6
thick,7
temperaturedependent,3
stresses,16
airplane,4
embankment,3
earth,22
pseudo,8
snake,5
anatomy,3
criterion,12
spark,4
dimensions,7
anemometry,3
traction,3
supply,10
negative,6
quasi-static,4
hammerstein,4
wiener,3
tshaped,3
connector,5
adhesive,6
ethanol,5
base,30
ultimate,10
engineered,3
infill,10
building,50
diffraction,5
environments,7
measures,3
alluvial,3
coastal,4
cut,5
voice,3
gis,9
external,13
affecting,13
injuries,4
adams,3
sea,10
modal,18
radiative,5
zone,23
mutual,5
rock,31
solvent,8
extraction,15
spacing,5
reflection,4
durability,34
sulfate,11
pozzolan,10
mortar,16
proposed,6
auxiliary,3
discretetime,5
discrete-time,3
consensus,4
highorder,5
mimo,3
central,9
parts,3
ardabil,3
city,8
diagnosis,10
observer,12
adsorption,27
lead,12
cadmium,8
ions,8
plant,19
sorbent,3
isotherm,5
electrostatic,6
polyelectrolyte,3
bone,10
tissue,16
modulation,12
stem,3
nonuniform,7
sensation,8
bus,4
mixing,18
non-uniform,6
containing,33
rice,3
husk,3
laws,7
repaired,3
sheet,23
cross,19
sections,8
wake,8
ratcheting,4
uniaxial,10
harmony,5
airfoil,8
meta-heuristic,3
traffic,19
glass,16
laminate,6
springback,5
taguchi,9
satellite,10
increasing,14
flexural,30
capability,9
regard,4
transonic,5
normal,12
thermo,3
non,8
axisymmetric,5
magnetoelectroelastic,3
lithium,4
kalman,12
gasification,5
pollution,23
retaining,17
adjacent,6
layered,12
saturated,13
wedge,3
hardening,5
regions,6
intake,14
manifold,10
hysteresis,9
protocol,6
freeways,3
pwm,4
consolidation,11
swmm,6
making,6
endurance,7
molecular,22
buildings,42
supported,6
reversed,3
hollow,9
asymmetric,8
dependent,9
slip,16
jump,11
photocatalytic,4
reactions,3
zinc,6
absorber,10
still,6
basic,6
surfactant,7
foam,16
mobility,3
isolation,16
influencing,5
restrained,6
nearfault,11
sloshing,5
lagrangian,6
collapse,31
adjustment,5
stressstrain,3
strip,15
stress-strain,4
municipal,12
ship,6
morphology,3
bond,14
bimetal,4
welded,13
sample,9
cfrp,19
quantitative,4
use,16
tower,12
geotextiles,3
drainage,11
geotextile,6
filtration,4
creep,5
droplet,17
passing,4
multiphase,9
rotational,8
disturbance,6
pitch,8
rollercompacted,3
roller,11
compacted,10
oscillations,6
open,6
vertex,4
unequal,3
hole,18
infinite,4
continuum,14
polyethylene,4
compaction,10
grained,4
designed,6
hammer,10
dampers,19
cohesive,13
individual,7
indoor,7
pool,18
arrangements,6
inlet,8
swimming,3
cushion,4
conical,18
dispersive,4
empirical,13
condensation,8
superhydrophobic,3
adding,7
hyperelastic,10
turbidity,7
circulation,7
steam,15
one,10
loop,7
guided,4
straight,9
torsional,16
aerodynamic,22
flutter,10
combinatorial,3
traveling,4
initial,10
decoupled,6
unsaturated,6
triaxial,27
gypsum,3
story,5
ambient,6
highly,5
excitation,9
incomplete,3
metro,4
spherical,15
second,15
symmetry,5
electrohydrodynamic,4
smooth,5
stabilization,43
proportional,3
derivative,4
geotechnical,8
applied,6
cone,7
providing,4
coat,4
distortion,3
calcium,8
emphasis,6
hydrodynamics,12
co2,3
travel,7
clayey,12
mashhad,6
logit,5
swirl,7
angular,7
convolutional,3
soilstructure,7
farfield,5
soil-structure,11
(ssi),3
far-field,4
controllers,8
cleaning,5
vibroacoustic,3
health,18
acoustics,3
patches,4
transport,23
lipoprotein,3
particles,24
human,5
carotid,7
artery,20
position,15
magneto,5
hydrodynamic,20
twisted,6
nanorods,4
excess,4
hts,3
according,4
superconducting,3
assembly,3
balancing,3
setup,3
maneuvering,5
flight,10
laminates,8
delamination,7
implicit,6
shielding,6
effectiveness,13
lossy,3
metallic,14
conductivity,9
it,5
text,3
similarity,4
thermomechanical,4
si,3
piston,3
lowvelocity,6
low-velocity,5
perforated,11
indirect,7
concretes,8
mortars,7
limestone,7
strong,4
motions,12
microscope,6
afm,3
–,18
rotary,10
inertia,6
premixed,10
organic,13
stiffened,3
openings,3
stiffeners,11
stiffener,9
fairness,4
stray,4
acquisition,3
doppler,4
damaged,8
experiment,11
residual,32
stainless,18
laser,13
apparatus,7
rough,3
fractures,4
liner,5
formed,3
projectiles,3
projectile,7
ls-dyna,3
analytic,6
impacts,12
drivers,4
steering,3
behaviour,5
diaphragm,5
in-plane,3
rigidity,4
corner,9
post,3
tall,22
cohesion,6
deterministic,3
highstrength,3
confined,6
wheel,5
bicycle,4
eigenvalue,7
made,10
aac,3
wedm,4
groove,4
machining,19
radius,9
diversion,8
thermohydromechanical,3
reaction,12
alkali,5
rail,11
stations,4
trip,3
shearography,3
interferometry,5
prismatic,4
canyons,3
fourth,3
variational,6
iteration,4
suspension,7
neuro-fuzzy,6
orbital,3
collection,3
kinect,3
body,11
chain,5
sodium,10
acid,16
oxygen,5
vapor,6
compounds,4
nebulizer,4
radiation,11
thin-walled,4
indentation,3
equivalence,5
radiant,6
strengthened,6
fines,7
granular,15
relaxation,4
microcantilever,3
wam,3
skewed,4
endplate,4
replacement,7
braces,5
fixed,8
concepts,3
packet,3
nox,10
emissions,8
unknown,6
kinetic,15
activated,11
affected,5
punched,3
recycled,22
magnesium,4
theoretical,19
delivery,9
retrofitting,11
deficient,4
retrofit,7
tree,10
hypersonic,7
diffuser,8
determining,16
phosphorus,4
province,6
erosion,9
particulate,4
settling,3
compound,7
gmdh,3
expanded,6
absorbers,3
multilayer,12
multi-layer,4
boiling,24
compared,3
two-fluid,3
phenomena,8
back,7
heavy,18
contaminants,4
contaminant,11
limits,4
activator,3
liquefactioninduced,3
spreading,7
opensees,5
polyamide,4
thermo-mechanical,3
pulse,9
navierstokes,3
breakup,6
sabalan,5
geothermal,11
liquefied,5
cold,18
flash,3
sediments,6
deposition,7
suspended,5
bubble,10
holes,8
arrangement,10
abaqus,10
bayesian,15
averaging,3
locating,4
looseness,4
flange,8
prosthesis,4
spanwise,4
blowing,8
aircraft,13
rapid,5
fan,7
class,6
perturbation,12
locations,4
ehv,3
aromatic,3
sediment,18
total,4
multiquadric,4
imperfection,3
earthen,3
pore,8
admixtures,5
drops,3
screens,3
gradually,5
expanding,7
porosity,16
flow-3d,3
hyperbolic,7
manipulator,7
rehabilitation,8
seawater,5
marine,7
obstacle,9
blood,10
graft,3
rheological,5
bitumen,9
rutting,6
sloped,3
micropump,4
fluids,6
redundancy,4
purpose,3
rupture,5
cables,3
prioritization,13
north,4
freeway,3
localization,4
simply,3
sedimentation,9
superharmonic,5
scales,11
derivation,3
trigonometric,3
convective,10
roll,20
dressing,4
grinding,7
extension,5
migration,3
fish,3
higher-order,3
swelling,6
concretefilled,3
tubular,10
confinement,3
squares,7
retrofitted,8
strapdown,3
(fem),4
epc,4
mountainous,3
torsion,9
sharp,4
reentry,5
guidance,12
ballistic,7
sands,11
settlement,20
nanoclay,11
bentonite,8
xrd,5
conduction,12
filled,8
preprocessing,4
anns,3
photovoltaic/thermal,4
form,9
left,5
pulsation,3
brain,4
dilution,5
pareto,3
multi-objective,10
advanced,7
metering,3
infrastructure,9
electrolyte,15
stir,17
spot,11
weld,6
al,3
attenuation,6
ball,6
optimizing,9
hard,3
mr,8
washing,3
contamination,5
montmorillonite,3
amplifier,8
activities,4
geospatial,5
aluminum,34
alloy,32
austenitic,6
lap,7
flotation,13
changes,6
ahvaz,3
bod,4
members,7
exponential,4
axially,8
meshless,6
(ida),3
al2o3water,5
cavity,23
trapezoidal,12
silicate,3
self,3
super,7
species,4
evaluate,8
chemiluminescence,3
frictional,7
validation,7
peridynamic,3
driven,10
leachate,8
ph,7
collapsible,6
fire,19
accident,11
alborz,4
humidity,3
oscillator,7
leg,3
resonant,3
pure,4
fe,5
a356,4
amount,8
types,7
viscosity,11
self-consolidating,4
cover,7
ventilated,3
tactile,15
accordion,3
drying,10
lag,5
laplace,3
decreasing,3
excavation,17
polymeric,4
nanocomposite,14
viscoelasticity,5
reactor,14
investigate,6
resilient,3
red,11
thermodynamics,5
cutting,19
factorial,4
tubes,9
pwr,3
window,5
warm,13
hydroforming,12
rubber,24
netted,4
scouring,8
cubic,3
groups,6
clear,3
behavioral,4
casing,8
steps,3
increased,3
history,16
tunnels,11
hoekbrown,3
tire,18
hardness,7
contaminated,7
gasoil,3
unconfined,5
electron,5
nanofluids,6
operating,10
deadend,3
h2o2,3
stack,6
film,19
purge,3
dead-end,3
shaking,6
speeds,5
wetland,4
objective,7
microchannels,3
semiactive,8
semi-active,12
rotation,7
pump,22
collector,15
chord,4
316l,3
ejector,5
facility,5
supersonic,19
front,3
magnetohydrodynamic,3
aqueous,5
weighted,10
aggregates,7
kriging,3
aggregate,10
detecting,4
destruction,8
tapered,4
