antennatheory,1
modeling,115
inclined,5
lightning,4
return,2
stroke,3
channels,6
comprehensive,2
break,4
points,6
finding,4
expert,4
coordination,3
wavelet,16
reconstruction,5
fatigue,21
crack,27
depth,11
profile,7
signals,6
frequencydomain,1
ground,21
electrodes,6
buried,7
ionized,1
soil,61
when,3
subjected,26
surge,4
currents,3
momaom,1
rectangular,30
openended,3
waveguides,1
shape,25
output,9
waveguide,6
probe,6
scanning,3
nonzero,1
risk,19
special,9
online,5
transient,22
instability,12
thinwire,3
penetrating,1
radar,5
target,6
momfdtd,1
optimal,61
signaladaptive,1
maximum,12
likelihood,4
filter,18
eddy,9
current,19
cscan,2
images,9
electromagnetic,4
channel,28
electric,17
integral,6
equation,20
domain,15
timedomain,2
mom,2
structures,64
halfspace,1
media,15
complextime,1
greens,3
bandlimited,1
quadratic,2
bspline,1
basis,4
mbpe,1
accelerate,1
solving,8
efie,1
used,11
numerical,253
suitability,2
induction,12
coils,1
magnetic,28
array,10
location,11
substrate,6
decentralized,4
cooperative,5
control,129
strategy,7
microsources,1
stabilizing,2
autonomous,4
vscbased,2
microgrids,13
twostage,3
energy,79
loss,12
minimization,5
smart,9
phevs,1
independent,3
distributed,9
profit,1
both,2
utility,2
dg,4
investors,1
introducing,5
dc,11
reactive,7
considerations,5
multistage,1
fuel,42
stability,61
frequency,27
voltage,22
constraints,6
optimum,16
renewable,6
reliability,16
indices,6
feedback,9
hvdc,4
transmission,12
links,2
lemp,1
effects,117
complex,10
wire,3
located,6
perfectly,1
conducting,2
differential,10
securityconstrained,1
reserve,2
credible,1
contingencies,1
loadshedding,2
contingency,3
situations,1
metaheuristics,2
application,45
ahp,5
transformer,3
internal,14
incipient,1
impulse,2
test,32
synchronization,1
robust,20
theory,42
svc,2
genetic,31
continuation,2
policy,3
lmp,2
calculation,12
emission,14
nucleolus,1
suitable,5
source,12
converters,4
load,48
determination,35
operation,12
units,6
iot,1
grids,4
gridconnected,5
squirrelcage,2
generators,3
plugging,2
mode,45
site,7
through,29
techno,1
economical,2
northwest,1
irancase,1
mean,3
variance,2
probabilistic,18
dcopf,1
tpem,1
parallelconnected,2
pv,3
swings,1
damping,8
upfc,1
smes,1
direct,13
lyapunov,3
rotorspeed,1
dual,13
statorwinding,1
generatorbased,1
wind,47
farms,4
controlwindings,1
oriented,1
ongrid,1
offgrid,1
multiinput,2
singleoutput,1
dcdc,1
converter,4
cell,37
three,9
phase,31
asymmetrical,2
fourwire,1
interconnected,1
acdc,2
modified,37
uipc,1
pid,4
controller,22
avr,1
intelligent,7
utilization,3
hierarchy,5
ranking,7
internet,1
ioe,1
simple,12
splittingbased,1
swipt,1
bulk,1
interfaced,1
offshore,8
photovoltaic,12
connected,6
experimental,276
development,36
arc,5
discharge,19
acoustic,8
diagnoses,1
corona,2
surfaces,8
insulators,2
fractional,3
order,25
proportionalintegral,2
sharing,5
dgs,2
inverter,1
ga,3
instantaneous,1
compensate,1
harmonics,2
artmap,1
partial,10
transformers,2
nonlinear,77
state,29
bidirectional,5
interlink,1
restoration,2
elimination,1
islanded,4
pem,5
microturbine,1
droop,1
cooperation,2
flywheel,1
battery,7
storage,13
green,4
island,2
blue,2
concept,7
penetration,16
sources,3
technoeconomic,2
environmental,11
encompassing,1
drrs,1
hub,1
paradigm,1
subject,6
alleviate,1
operational,2
costs,3
chpbased,1
thermal,63
electrical,12
restructured,2
environment,17
farm,3
link,2
home,1
solar,24
realtime,4
prices,1
condition,15
isolated,8
complete,2
simultaneously,4
statcom,2
variable,21
length,10
discrete,14
steadystate,1
softthreshold,1
denoising,5
single,21
gap,7
optimized,5
mppt,1
rapidly,1
changing,3
atmospheric,2
conditions,36
evphev,1
chargers,1
cascaded,1
motors,6
upqc,1
digital,16
studies,17
random,5
iranian,12
standard,7
kv,1
lines,4
harvesting,3
communication,6
presence,19
helper,1
gridfeeding,1
solid,23
oxide,20
cells,12
economic,10
caes,1
biomass,4
index,20
predict,8
point,10
pmubased,1
author,1
content,5
committees,3
thechnical,1
program,3
ipaps,1
authors,1
term,4
forecasting,5
turbine,46
linear,22
variations,9
type,27
combined,23
supplying,1
unbalanced,4
loads,24
weighting,3
security,7
combination,11
smoothing,2
rotorinertia,1
adequate,1
assessment,60
simplified,3
dfigbased,1
participating,1
stochastic,11
electricity,1
market,2
agents,5
reflexbased,1
vehicle,26
charging,1
station,4
grid,6
support,6
functionality,1
var,4
compensators,2
enhancing,3
motor,12
cascade,6
reliabilitybased,2
constrained,7
commitment,1
μsynthesis,1
compensator,2
remote,3
redesigned,1
cmos,4
compressor,11
binary,6
multipliers,3
automatic,10
scrambling,1
asic,2
hinder,1
reverse,8
engineering,15
low,18
addcompareselect,1
parsa,1
simulated,10
annealing,8
multicore,1
generalpurpose,2
fieldprogrammable,3
pinconstrained,3
microfluidic,11
biochip,3
dena,1
configurable,1
microarchitecture,1
biomedical,2
dnabased,2
feasibility,7
rf,4
interconnects,2
tracks,2
drug,5
discovery,4
customized,2
biochips,2
faulttolerant,1
cad,3
trueflex,1
flexible,17
platform,4
networked,4
automotive,1
threedimensional,18
carbon,38
nanotube,8
asip,2
jit,6
case,70
placer,1
ejop,1
java,1
reasonable,1
performanceflexibility,1
tradeoff,2
seu,1
error,5
rfmetal,1
lightweight,7
car,6
navigation,6
wireless,3
landmarks,1
side,14
attack,13
scalable,1
path,12
costsecurity,1
protect,1
ips,2
passive,9
tampers,1
file,1
rfinterconnect,1
assignment,6
specific,2
ics,1
noise,11
resistant,1
full,3
adder,1
dna,6
strands,1
geometrical,5
sidechannel,2
attacks,4
multitenant,1
costeffective,1
practical,1
countermeasure,1
template,2
protecting,1
higherorder,3
real,10
vulnerabilities,1
cycles,6
modules,1
vulnerability,7
terms,6
injection,17
accuracy,10
spatially,1
localized,4
architecturecad,1
mapping,3
parallelized,1
architcture,1
highperformance,4
operations,2
massive,2
securityaware,1
white,1
pathfinder,1
nanoscale,1
style,1
resourceaware,1
multiplier,1
iscisc,1
page,1
culturallygrounded,1
everyday,1
creativity,1
social,4
qatari,1
context,1
multiplexed,1
silicon,5
track,4
metroonfpga,2
influence,38
composition,5
fluctuation,5
disorder,2
bowing,2
band,5
semiconductor,2
higher,7
fabrication,9
encryption,1
feasible,3
solution,39
future,3
constant,8
modelofcomputation,1
switchbox,1
multiplexing,1
emerging,1
3dfpgas,1
footprint,1
methodologies,1
cycle,32
cryptosystem,1
skin,2
segmentation,3
benign,1
malignant,1
breast,2
tumors,2
classification,4
region,8
growing,1
cnn,1
pcabased,1
color,4
transfer,73
pca,2
eigenimages,1
their,10
watermarking,1
good,1
global,5
orthographic,1
object,7
descriptor,3
recognition,5
manipulation,4
perception,4
perceptual,1
race,2
project,14
lifelong,1
assistive,1
robotics,1
tight,2
coupling,5
fingerprint,2
singular,4
spatial,7
concealment,1
exemplarbased,1
motion,17
modelbased,2
tracking,13
local,15
search,5
dimension,2
sensing,3
spectral,7
properties,99
postprocessing,1
blotches,1
image,11
sequences,4
nearest,2
neighbor,2
qubit,1
minimize,1
overhead,1
2d,11
via,18
leaving,1
kinput,1
moutput,1
tables,2
contentadaptive,1
video,2
reviewers,1
circuitsa,1
survey,3
cofactor,1
contentaware,1
encoding,1
gaming,1
عملکرد,18
روش,188
ضمنی,1
qssaو,1
ebi,1
مدلهای,6
آلودگی,5
هوا,14
مقایسه,32
کلاسیک,5
twodimensional,8
shockbubble,1
compressible,5
twophase,13
flows,8
brace,5
end,8
clearance,2
ductility,10
concentrically,2
braced,16
frames,55
effective,30
solutions,10
mixed,17
convection,23
porous,38
medium,12
tensile,17
basalt,3
fiber,35
reinforced,95
phenolic,2
matrix,7
composites,11
shock,5
developing,15
reliable,3
yet,1
software,4
ifthen,1
transformation,2
rules,3
vertical,39
inclination,2
angle,13
sshaped,3
di,2
diesel,9
engine,24
elasticity,5
tensor,2
eulerian,1
rate,18
constitutive,8
equations,13
buckling,26
steel,143
cylindrical,30
shells,13
quasi,1
elliptical,7
cutout,6
axial,25
slamgpsins,1
sensor,12
fusion,4
wlfp,1
flying,2
robosars,1
fracture,27
mechanics,5
different,71
rocks,5
notch,3
periodic,4
connections,15
transferring,1
dead,1
live,1
prestressed,4
concrete,184
bridges,19
investigating,49
aitken,1
onedimensional,5
generalized,7
iufp,1
generating,2
heart,2
planestress,1
problems,10
free,57
galerkin,2
explicit,3
finite,57
volume,14
unstructured,2
triangular,9
mesh,3
irregular,5
waves,13
wave,14
laboratory,23
flumes,1
bearing,18
capacity,45
soils,30
geogrids,1
horizontal,13
cyclic,27
loadings,4
airline,1
alliances,1
partner,1
selection,12
uncertain,4
bsc,1
seismic,95
ecentrice,1
density,20
states,3
binding,1
recursion,1
frp,12
strengthening,6
boundary,30
elements,15
slender,4
rc,30
shear,96
wall,51
singleload,1
multiload,1
agvs,1
container,1
terminals,1
studying,5
rooftop,1
damper,16
frame,30
far,5
earthquake,24
excitations,3
adaptiverobust,1
trajectory,11
two,36
dof,2
cooperating,1
robot,17
manipulators,6
rigid,7
payload,1
mixture,13
selfconsolidating,5
minimum,9
cement,22
paste,3
quantification,2
uncertainties,9
production,16
approaches,6
gas,51
suggestion,1
capsular,1
microrobot,1
forces,7
vibration,87
thin,9
circular,26
fgm,6
plate,36
coupled,17
piezoelectric,20
layers,13
pollutants,8
methaneair,2
combustion,24
burners,4
pbs,1
view,2
micropower,1
multi,19
decade,1
range,4
currentmode,1
rmstodc,1
compensating,1
powers,1
due,19
voltages,2
thermodynamic,18
opening,8
angles,8
continuous,9
valve,3
freezing,3
thawing,1
mechanical,65
finegrained,2
stabilized,6
lime,9
polypropylene,9
toughness,10
pipeline,3
grade,3
api,3
x65,3
synthetic,10
streamflow,2
artificial,25
models,36
enclosure,9
walls,41
movement,4
direction,6
nanofluid,29
deformation,20
singlewall,1
nanotubes,16
shell,10
interatomic,1
potential,11
papr,1
ofdm,2
selected,3
information,10
voronoi,2
dam,20
liquidvapor,3
crosssection,4
ducts,1
flux,15
vector,7
splitting,3
interval,1
controllable,1
workspace,2
cable,8
robots,14
singlephase,1
mpso,1
fem,5
microwave,2
imaging,1
sar,1
turbulence,7
highturning,1
blade,18
loading,56
calculations,4
exterior,3
beamcolumn,7
connection,11
comparison,64
structural,18
code,11
gainscheduled,1
3phase,1
ipmsm,1
threephase,1
furnace,3
centralized,1
increase,3
ontology,1
matching,2
friction,16
compensation,4
suboptimal,1
coriolis,3
mass,17
meter,1
sfla,1
gene,2
cancer,4
modelling,16
dehydroxylation,1
desulphuration,1
kinetics,6
haft,1
sandogh,1
alunite,1
ore,3
chaotic,4
extended,11
ogy,1
secure,2
collaborative,2
spectrum,3
primary,3
user,1
cognitive,2
radio,1
cracked,6
cantilever,7
beam,29
grout,3
pressure,48
grouting,4
stages,2
achieve,3
compact,2
ultrawideband,2
bandpass,1
sharprejection,1
complementary,2
split,2
resonators,2
layer,17
cylinders,10
suction,2
بهینه,75
سازی,124
تولید,43
ماده,7
منفجره,2
سیکلوتترامتیلن,1
تترانیترامین,1
hmx,1
مقیاس,6
آزمایشگاهی,19
bench,2
کنترل,55
رباتها,4
قسمت,5
اول,3
مروری,7
آغاز,1
امروز,1
تاثیر,62
متغیرهای,2
دستگاه,5
تاب,1
نخ,16
پلی,23
استر,8
خواص,40
نخهای,4
حجیم,3
جت,5
معیار,5
جدید,25
انطباق,1
مناسب,6
پیاده,5
سخت,6
افزاری,3
کاربرد,61
فشرده,6
ویدیو,1
ارائه,35
روشهای,11
تحلیلی,10
اجزاء,7
محدود,31
بررسی,195
موتورالقائی,1
دیسکی,2
ادغام,1
اطلاعات,13
تصاویر,8
سنجنده,2
کاربردهای,5
سنجش,3
دور,9
بهره,8
گیری,25
مدل,110
چشم,3
آماری,15
مکانیزم,9
پراکندگی,3
سطوح,4
ناصاف,1
دی,10
الکتریک,1
براساس,19
تئوری,22
تجزیه,6
هدف,7
رادارهای,1
پلاریمتری,1
تصویر,7
برداری,8
آزمایش,9
شکست,9
استخوان,5
گاوری,1
دست,4
آوردن,3
خصوصیات,8
مکانیکی,24
چقرمگی,2
ریزساختار,4
نحوه,6
axialflux,1
permanent,5
magnet,2
machines,3
thermoeconomic,6
refrigerant,2
prior,2
life,10
interference,3
fitted,1
specimens,7
calibration,7
witczak,2
modulus,10
inservice,1
asphalt,29
presenting,3
relationship,10
drilling,8
mud,5
oil,15
wells,5
carbonate,8
formations,1
south,2
fields,8
deterioration,3
pavements,12
roughness,11
ltpp,1
mineral,6
nanomaterials,2
hma,2
glasphalt,1
agaiants,1
moisture,11
damage,41
key,5
mix,6
powder,15
compressive,16
strength,75
stage,4
coefﬁcient,1
sharpcrested,2
weirs,7
plan,3
nonconforming,1
quadtree,1
element,63
spiral,2
microchannel,16
particle,19
separator,2
centrifugal,4
platforms,3
drain,1
pipe,16
uplift,7
force,21
exit,2
hydraulic,31
gradient,9
seepage,10
gravity,10
dams,17
coefficient,24
ogee,1
spillways,5
submergence,1
upstream,4
slope,10
apron,1
elevation,2
axis,11
nonholonomic,2
revoluteprismatic,1
joints,14
hydraulics,1
gabion,4
stepped,10
kinematic,7
four,3
degrees,5
freedom,4
torque,5
2dof,2
counterweights,1
innovative,1
diamondscheme,1
bracing,8
equipped,20
yielding,4
scour,8
pier,5
group,10
sacrificial,1
pile,9
collar,5
liquid,13
jets,4
injected,3
transversely,3
subsonic,1
crossflow,3
assessing,5
shortterm,3
hydrostatic,1
turbulent,11
hazard,7
demand,8
curve,10
moment,37
resisting,12
ordinary,3
fly,3
ash,3
slag,7
techniques,9
mixtures,17
darrieus,3
aid,2
morphing,3
airfoils,2
tolerant,3
backstepping,3
nonsingular,1
terminal,4
sliding,19
fluidsolid,1
incompressible,4
oscillation,2
amplitude,3
heat,114
flapping,3
lift,2
thrust,4
3dwing,1
vibrations,15
graphene,11
pipes,11
conveying,5
fluid,59
supervisory,1
shedding,3
bankruptcy,1
relative,10
stiffness,16
eccentric,8
square,9
cylinder,17
fivehole,2
segmental,2
tunnel,19
lining,4
axiomatic,1
repetition,1
tail,4
conceptual,2
c1,1
formulation,5
mindlinreissner,1
microplate,4
explosive,3
underground,8
csmdap,1
fema356,2
demands,4
geometric,14
irregularity,1
vibrational,3
cantilevered,1
microbeams,1
rested,1
various,15
elastic,23
foundations,7
start,2
waste,22
recovery,7
reactivity,3
controlled,4
ignition,6
comparative,12
macro,5
micro,20
fibers,24
controlling,2
or,5
plastic,17
shrinkage,6
cracking,11
hightemperature,1
دانشگاه,4
دبیرستان,1
کوپلیمریزاسیون,1
اکریلیونیتریل,1
نور,3
بانادین,1
سیکلو,1
هپتا,1
دین,1
اثر,77
ارتعاشات,4
مقاومت,24
زمین,24
مقابل,2
فرو,1
پایهها,1
ورقها,1
معرفی,4
شعبه,1
مهندس,1
نساجی,5
رنگرزی,6
دانشکده,2
صنعتی,7
پلیتکنیک,1
تهران,6
تحقیق,6
صنعت,8
انتقال,18
گرما,2
پره,2
سوزنی,2
تعیین,54
شرایط,19
ایجاد,7
شکاف,2
ترک,10
فیلامنت,1
ترکیب,9
پروپیل,1
این,5
تنش,16
موضعی,4
streaming,2
closed,6
تکنولوژی,6
تهیه,14
pvc,2
horn,1
antenna,7
gain,3
فشار,15
تراکم,10
دانه,12
بندی,34
قطعات,8
متالورژی,1
پودرهای,8
فلزی,15
پیش,25
عامل,2
برنامه,27
المان,10
sapiv,1
دگرگونیهای,1
شگرف,1
ic,2
اثرات,9
تکامل,1
میکروپروسسورها,2
تحلیل,82
کامپیوتری,9
شیب,8
سنگی,2
استفاده,153
بلوک,1
تدوین,4
هدفی,2
ریزی,22
اقتصادی,6
جریان,41
داده,11
ستاده,1
بین,15
صنایع,11
آمیزه,1
جالب,1
مهندسی,8
علم,1
پزشکی,5
فرکانس,9
سازه,9
پر,4
عضو,1
الگوریتم,36
لانزوس,1
زیرسازه,1
construction,32
industry,4
iran,32
giving,1
recommendations,1
competitiveness,1
spacecraft,4
attitude,10
saturation,6
تخلیه,6
الکتریکی,17
انداز,2
آینده,2
شیمیایی,18
دیگاه,2
نیازهای,1
جامعه,1
drop,14
obstacles,6
mine,5
ventilation,11
ولتاژ,8
جسم,2
خام,3
حل,34
عددی,33
لایه,25
مرزی,13
هیدرودینامیکی,2
حرارتی,20
factor,17
xbraced,1
which,1
are,2
spans,2
safety,10
risks,6
ahpdea,1
توسعه,24
heatintegrated,1
distillation,1
columns,26
sequence,4
mathematical,7
programming,10
superstructure,1
water,79
cathode,6
anode,2
sides,1
proton,2
exchange,8
membrane,17
natural,40
inside,11
fin,4
nonlocal,5
boron,3
nitride,4
timoshenko,4
nano,18
couple,7
stress,43
dqm,1
karun,5
river,14
salinity,1
strategies,3
scenarios,3
دیدگاه,4
موجی,1
تاثیرات,4
عمل,3
آنژیوپلاستی,1
بالن,1
بافت,5
آتروما,1
کمک,28
فرآیند,33
cooling,31
change,19
materialcuo,1
nanoparticles,14
consecutive,2
earthquakes,14
linkedcolumn,1
مساله,13
تخصیص,5
درجه,13
دوم,5
شبکه,63
عصبی,27
dynamics,23
nonnewtonian,14
carreau,1
droplets,7
electrowetting,2
phenomenon,8
اولین,1
نتایج,19
بازشناسی,11
نوشته,1
زبان,6
فارسی,9
میانه,2
زرتشتی,1
توسط,20
ویژگی,6
زرنیک,2
شبه,5
plates,45
bar,3
masonry,11
slabs,7
anaysis,1
multistory,1
timedelay,3
hydrolic,1
actuator,11
pushover,5
inelastic,3
smrfs,1
drag,5
simulations,3
tube,23
bending,16
مطالعه,49
تجربی,20
تشکیل,10
مایسل,1
روشی,17
ساده,5
جهت,28
تخمین,16
قدرت,16
پاک,1
کنندگی,1
شوینده,1
طراحی,66
pss,1
غیرخطی,29
معادله,5
hjb,1
یک,109
سیستم,80
تک,14
ماشینه,1
predicting,8
sheets,13
forming,15
limit,19
diagrams,3
nakazima,1
marciniak,1
tests,11
sand,36
geogrid,6
encased,4
stone,8
column,22
یکپارچه,5
تصمیم,5
انتخاب,11
تامین,2
کنندگان,2
broadcrested,2
slopes,7
performancebased,1
continues,1
pipelines,7
nearfield,5
seasonal,2
selfpurification,3
steady,8
intensity,4
semielliptical,1
circumferential,3
immersed,3
boundarylattice,1
boltzmannlattice,1
spring,3
deformable,3
tidal,2
emitters,1
refined,2
wastewater,24
rainfall,2
urban,16
runoff,5
regime,8
climate,4
west,4
flooddiversion,1
catchment,2
tehran,21
oblong,1
shaped,6
bridge,15
brittle,2
keyhole,1
notched,1
polymer,25
compressiveshear,1
viscoelasticviscoplasticviscodamage,1
polymers,7
parametric,21
analyses,11
nonprismatic,1
series,4
expansions,1
galerkins,1
presentation,5
gray,4
wolf,2
optimizer,1
imperialist,3
competitive,6
reservoir,16
elasticplastic,1
composite,56
sandwich,19
panel,14
blast,11
refrigeration,6
cabin,1
first,4
produced,9
national,3
vortexinduced,3
elasticallymounted,2
beneath,4
modes,10
frequencies,5
evaluating,19
election,1
groundwater,8
reshtkhar,1
plain,8
flat,15
flame,14
burner,7
producing,3
uniform,11
furnaces,1
powerlaw,2
theorycalculation,1
characteristic,3
orientation,3
baffles,2
longitudinal,13
chlorine,1
contact,7
tanks,8
rolling,5
common,4
turnouts,2
railway,6
confining,1
ii,7
lushan,1
sandstone,1
liquefaction,2
microstructure,8
inconel,3
738lc,2
joint,13
wide,2
brazing,1
typical,3
telecommunication,1
center,2
help,3
computational,13
leader,1
follower,3
formation,13
uav,2
transportation,7
رسم,2
متعامد,4
سه,27
بعدی,26
نمای,1
کلاس,1
مختلف,14
گراف,5
multistep,1
اینورتر,2
منبع,2
تغذیه,9
کوره,3
القایی,13
توصیف,1
افزار,5
ahdsl,1
تاثیرسرعت,1
ماشین,16
بافندگی,5
استحکام,6
پود,3
میزان,17
پودپارگی,1
پروژکتایل,1
راپیری,1
تغییرات,7
کشش,6
تار,2
عملیات,9
وری,7
معادن,12
ذغال,2
سنگ,29
ایران,24
سطحی,13
بتن,32
رفتار,42
خوردگی,10
آرماتورهای,1
فولادی,11
آب,21
خلیج,3
فارس,4
بوشهر,1
سینرژیسم,1
مخلوط,16
سطح,18
فعال,6
هگزادسیل,1
پیریدینیم,1
برماید,1
سیکلوهگزیل,1
18کراون6,1
اتر,2
ژنتیک,11
پرسپترون,1
پیشگویی,3
ساختارهای,2
موثر,21
اتصال,3
اتوآنتیبادی,1
آزاد,8
تئوفیلین,1
حامل,2
طبیعی,10
موم,1
زنبور,1
عسل,1
پخش,5
بار,18
سیستمهای,7
دسترسی,4
باز,4
نظر,7
گرفتن,6
قراردادهای,1
اختلاف,2
مصرف,7
مقید,1
قیود,2
فازی,33
پروزودیک,2
تاکید,2
پایه,14
طول,4
انرژی,11
واکه,2
لیزر,7
ndyag,1
چسبندگی,1
سلولهای,1
تصویرافاین,1
سریع,6
پیگیری,1
تطبیقی,7
تنظیم,4
قسمتی,1
بردار,2
پارامترها,1
بیوسرامیک,2
هیدروکسی,4
آپاتیت,4
محلول,9
شبیه,37
محیط,18
بدن,2
shunt,2
filters,2
balance,2
pall,2
adobe,4
lateral,22
temperatures,8
microstructural,3
geopolymer,8
manufacturing,11
testing,7
magnetorheological,5
twin,2
quasistatic,3
unsteady,15
identifying,5
barriers,4
private,3
sector,2
participation,3
projects,18
material,28
thickness,13
motorcycle,2
helmets,1
impact,37
frc,1
beams,40
hooked,1
metal,21
levels,5
reinforcement,10
corrosion,13
serial,1
freewind,1
velocity,19
smallscale,2
characteristics,37
submerged,8
jumps,1
usbr,1
stilling,3
basins,3
micromechanical,5
straindamage,1
wing,9
secondary,4
mechanisms,4
quadrotor,5
statedependent,1
riccati,3
analyzing,11
timecostquality,1
invasive,1
weed,1
activity,6
preemption,1
dioxide,5
largescale,3
pavement,18
maintenance,4
sudden,3
dambreak,1
bed,11
employing,3
edgewise,2
small,8
bleeding,2
evaporation,4
multiscale,4
fractured,3
deep,15
transform,13
air,41
concentration,12
chute,1
spillway,7
aerators,2
jacket,1
responses,6
intact,2
autoencoder,1
panels,11
linearization,5
aerial,2
dragonflylike,1
tip,8
shapes,3
sensitivity,18
rotor,6
tolerances,2
stall,2
pole,3
polar,2
diagram,7
duality,2
آنالیز,30
پل,4
صندوقه,2
بتنی,21
تحت,30
بارهای,4
multimedia,1
agent,3
bottleneck,1
job,3
shop,1
کوانتا,2
مورفولوژی,6
آلیاژهای,4
دو,50
جزیی,3
الاستومرهای,1
sbrbrnr,1
پخت,2
الاستومردر,1
درصدهای,1
متعادل,2
خط,9
موتور,19
z24,1
کارخانه,9
زامیاد,1
اندازه,22
گلوله,4
آسیاهای,4
deflection,1
functionally,25
graded,28
nonlinearity,2
thermoelastic,3
thick,6
temperaturedependent,3
dubins,1
airplane,3
passenger,1
pseudostatic,1
embankment,2
snake,2
anatomy,2
dimensional,11
isar,1
stft,1
kernel,1
width,6
entropy,6
criterion,7
spark,2
fuelled,1
experimented,1
nozzle,4
dimensions,7
traction,1
supply,6
tunable,1
plasmonic,2
prolate,1
spheroids,1
nonminimum,1
affine,1
hammerstein,2
predistorter,1
linearizing,1
amplifiers,1
امکان,5
co2h2o,1
عنوان,10
استخراج,16
زغال,7
واینیل,1
کلراید,1
کلرور,1
وینیکpvc,1
معادلات,16
انتگرالی,1
سیال,9
لزج,3
ناپذیر,2
مارچنیگ,1
tshaped,3
connector,2
ethanol,3
biodiesel,1
blend,2
encoderless,1
reluctance,1
drives,2
inputoutput,1
rcmrfs,1
fuse,1
stength,1
ultimate,5
engineered,1
